item;valor
1408;0.9360655737704918
1445;0.9885245901639345
1473;0.9983606557377049
1500;0.9032786885245901
1517;0.8360655737704918
1552;0.9032786885245901
1573;0.8737704918032787
1580;0.7295081967213115
1587;0.9491803278688524
1617;0.840983606557377
1620;0.978688524590164
1625;0.8737704918032787
1644;0.9475409836065574
1676;0.8688524590163934
1732;0.8262295081967213
1777;0.9081967213114754
1793;0.9967213114754099
1804;0.9950819672131147
1805;0.9491803278688524
1920;0.9704918032786886
1927;0.9836065573770492
1954;0.8950819672131147
1967;0.9311475409836065
2000;0.8770491803278688
2005;0.9065573770491804
2012;0.8557377049180328
2018;0.9377049180327869
2028;0.6918032786885246
2033;0.9868852459016394
2046;0.9606557377049181
2048;0.9868852459016394
2054;0.8885245901639345
2058;0.9508196721311475
2078;0.9131147540983606
2090;0.978688524590164
2093;0.9901639344262295
2094;0.9360655737704918
2096;0.9639344262295082
2099;0.9901639344262295
2105;0.9180327868852459
2115;0.8229508196721311
2116;0.9754098360655737
2137;0.9655737704918033
2139;0.9655737704918033
2141;0.9704918032786886
2143;0.978688524590164
2161;0.9295081967213115
2174;0.8508196721311475
2193;0.9344262295081968
2253;0.9672131147540983
2268;0.9065573770491804
2273;0.9311475409836065
2291;0.8688524590163934
2329;0.7885245901639344
2338;0.9704918032786886
2353;0.8901639344262295
2366;0.9590163934426229
2387;0.9737704918032787
2389;0.9852459016393442
2395;0.9081967213114754
2406;0.9114754098360656
2414;0.9819672131147541
2427;0.9426229508196722
2450;0.9737704918032787
2459;0.978688524590164
2470;0.9065573770491804
2478;0.9573770491803278
2492;0.9885245901639345
2502;0.8459016393442623
2528;0.9606557377049181
2529;0.9081967213114754
2542;0.8901639344262295
2571;0.5442622950819672
2580;0.9360655737704918
2596;0.980327868852459
2616;0.9573770491803278
2617;0.8573770491803279
2628;0.7704918032786885
2640;0.9
2641;0.919672131147541
2644;0.9852459016393442
2648;0.9819672131147541
2654;0.9918032786885246
2657;0.8967213114754098
2692;0.8770491803278688
2700;0.8754098360655738
2716;0.8032786885245902
2761;0.9360655737704918
2797;0.8508196721311475
2826;0.9573770491803278
2858;0.6655737704918032
2872;0.9590163934426229
2899;0.9950819672131147
2916;0.8557377049180328
2944;0.9475409836065574
2947;0.9131147540983606
2948;0.940983606557377
2949;0.9459016393442623
2959;0.6426229508196721
2985;0.8852459016393442
2987;0.840983606557377
2991;0.9622950819672131
2993;0.9606557377049181
2997;0.8377049180327869
3033;0.9032786885245901
3034;0.940983606557377
3052;0.8704918032786886
3053;0.9819672131147541
3062;0.9819672131147541
3147;0.8180327868852459
3168;0.9524590163934427
3176;0.919672131147541
3243;0.9754098360655737
3247;0.940983606557377
3253;0.9
3273;0.9524590163934427
3386;0.9491803278688524
3439;0.978688524590164
3440;0.9770491803278688
3441;0.9770491803278688
3448;0.9295081967213115
3450;0.9524590163934427
3479;0.9704918032786886
3489;0.9131147540983606
3527;0.9
3578;0.7213114754098361
3617;0.9327868852459016
3639;0.9704918032786886
3671;0.898360655737705
3702;0.9377049180327869
3703;0.9344262295081968
3729;0.9950819672131147
3740;0.9540983606557377
3744;0.9688524590163934
3793;0.7819672131147541
3809;0.9426229508196722
4006;0.9885245901639345
5060;0.9245901639344263
318;0.48032786885245904
6874;0.7852459016393443
8798;0.9278688524590164
46970;0.9540983606557377
48516;0.8245901639344262
58559;0.7557377049180328
60756;0.9540983606557377
68157;0.8557377049180328
71535;0.9131147540983606
74458;0.8901639344262295
77455;0.978688524590164
79132;0.7655737704918033
80489;0.9639344262295082
80906;0.980327868852459
86345;0.9852459016393442
89774;0.9819672131147541
91529;0.8754098360655738
91658;0.9311475409836065
99114;0.8836065573770492
106782;0.9114754098360656
109487;0.8803278688524591
112552;0.9377049180327869
114060;0.9950819672131147
115713;0.9540983606557377
122882;0.9229508196721311
131724;0.9983606557377049
31;0.9377049180327869
647;0.9524590163934427
688;0.9852459016393442
720;0.9557377049180328
849;0.9278688524590164
914;0.9426229508196722
1093;0.9393442622950819
1124;0.978688524590164
1263;0.9295081967213115
1272;0.9459016393442623
1302;0.9081967213114754
1371;0.9262295081967213
2080;0.9098360655737705
2288;0.9262295081967213
2424;0.9180327868852459
2851;0.9934426229508196
3024;0.9885245901639345
3210;0.9311475409836065
3949;0.8426229508196721
4518;0.9934426229508196
5048;0.9901639344262295
5181;0.9967213114754099
5746;0.9983606557377049
5764;0.9983606557377049
5919;0.9967213114754099
6238;0.9852459016393442
6835;0.9983606557377049
7899;0.9983606557377049
7991;0.9950819672131147
26409;0.9967213114754099
70946;0.9950819672131147
72378;0.9655737704918033
21;0.8540983606557377
32;0.7098360655737705
45;0.9475409836065574
52;0.9540983606557377
58;0.9393442622950819
106;0.9983606557377049
125;0.980327868852459
126;0.9885245901639345
162;0.9721311475409836
171;0.9901639344262295
176;0.978688524590164
190;0.9918032786885246
215;0.9606557377049181
222;0.9737704918032787
232;0.9770491803278688
247;0.9655737704918033
265;0.9459016393442623
319;0.9672131147540983
342;0.9459016393442623
345;0.940983606557377
348;0.9508196721311475
351;0.9721311475409836
357;0.8311475409836065
368;0.8786885245901639
417;0.978688524590164
450;0.9885245901639345
475;0.9590163934426229
492;0.9770491803278688
509;0.9
538;0.980327868852459
539;0.8262295081967213
588;0.7
595;0.760655737704918
599;0.9819672131147541
708;0.9049180327868852
759;0.9967213114754099
800;0.9688524590163934
892;0.978688524590164
898;0.9524590163934427
899;0.9229508196721311
902;0.940983606557377
904;0.862295081967213
908;0.9065573770491804
910;0.9180327868852459
912;0.8360655737704918
920;0.9262295081967213
930;0.9672131147540983
937;0.9967213114754099
1046;0.9934426229508196
1057;0.9754098360655737
1077;0.9540983606557377
1079;0.8836065573770492
1084;0.9426229508196722
1086;0.9590163934426229
1094;0.9311475409836065
1103;0.9754098360655737
1179;0.9557377049180328
1183;0.9262295081967213
1188;0.9639344262295082
1199;0.9032786885245901
1203;0.9065573770491804
1211;0.978688524590164
1225;0.8754098360655738
1250;0.9262295081967213
1259;0.8508196721311475
1266;0.9262295081967213
1279;0.9868852459016394
1283;0.9688524590163934
1288;0.8918032786885246
1304;0.898360655737705
1391;0.8590163934426229
1449;0.9606557377049181
1466;0.9147540983606557
1597;0.9295081967213115
1641;0.9081967213114754
1719;0.9737704918032787
1733;0.9934426229508196
1734;0.9852459016393442
1834;0.9819672131147541
1860;0.9934426229508196
1883;0.9606557377049181
1885;0.980327868852459
1892;0.9737704918032787
1895;0.9754098360655737
1907;0.9262295081967213
1914;0.9852459016393442
1916;0.980327868852459
1923;0.8278688524590164
1947;0.9442622950819672
1966;0.9868852459016394
1968;0.8147540983606557
2019;0.921311475409836
2076;0.9245901639344263
2109;0.9557377049180328
2145;0.9459016393442623
2150;0.9540983606557377
2186;0.9590163934426229
2203;0.9885245901639345
2204;0.9934426229508196
2282;0.9901639344262295
2324;0.8557377049180328
2336;0.9622950819672131
2351;0.9885245901639345
2359;0.9573770491803278
2390;0.9885245901639345
2467;0.9704918032786886
2583;0.980327868852459
2599;0.9081967213114754
2683;0.8016393442622951
2712;0.9131147540983606
2762;0.7065573770491803
2763;0.921311475409836
2770;0.9377049180327869
2791;0.8573770491803279
2843;0.9852459016393442
2874;0.9950819672131147
2921;0.9819672131147541
2926;0.9819672131147541
2973;0.9704918032786886
3044;0.978688524590164
3060;0.9754098360655737
3079;0.9901639344262295
3083;0.9688524590163934
3160;0.9147540983606557
3175;0.8770491803278688
3204;0.9868852459016394
3255;0.9262295081967213
3317;0.9639344262295082
3358;0.9836065573770492
3365;0.9885245901639345
3408;0.8852459016393442
3481;0.8770491803278688
3508;0.9704918032786886
3538;0.9918032786885246
3591;0.9754098360655737
3788;0.9901639344262295
3851;0.9983606557377049
3897;0.8639344262295082
3911;0.9131147540983606
3967;0.9393442622950819
3996;0.819672131147541
4002;0.9557377049180328
4014;0.9229508196721311
4020;0.978688524590164
4021;0.9918032786885246
4027;0.8459016393442623
4029;0.980327868852459
4033;0.978688524590164
4034;0.8852459016393442
4074;0.9983606557377049
4121;0.980327868852459
4144;0.9770491803278688
4166;0.9967213114754099
4226;0.739344262295082
4239;0.9163934426229509
4246;0.8934426229508197
4252;0.9967213114754099
4260;0.9983606557377049
4273;0.9967213114754099
4308;0.9098360655737705
4347;0.9950819672131147
4381;0.9934426229508196
4641;0.9442622950819672
4741;0.9885245901639345
4765;0.9950819672131147
4881;0.9721311475409836
4896;0.8245901639344262
4902;0.9836065573770492
4967;0.978688524590164
34;0.7901639344262295
36;0.8901639344262295
39;0.8295081967213115
150;0.6704918032786885
153;0.7754098360655738
253;0.8213114754098361
261;0.9311475409836065
266;0.8885245901639345
290;0.9770491803278688
300;0.8672131147540983
344;0.7360655737704918
364;0.7180327868852459
380;0.7081967213114755
410;0.862295081967213
474;0.8852459016393442
515;0.9606557377049181
531;0.9606557377049181
534;0.9770491803278688
589;0.6327868852459017
594;0.8737704918032787
597;0.7786885245901639
2;0.819672131147541
4;0.9885245901639345
5;0.919672131147541
7;0.9114754098360656
8;0.9868852459016394
10;0.7836065573770492
11;0.8852459016393442
13;0.9868852459016394
15;0.978688524590164
16;0.8655737704918033
17;0.8901639344262295
19;0.8557377049180328
22;0.940983606557377
24;0.9540983606557377
25;0.8754098360655738
26;0.978688524590164
27;0.9852459016393442
41;0.9754098360655737
43;0.9868852459016394
46;0.9754098360655737
54;0.9950819672131147
60;0.9442622950819672
61;0.9901639344262295
62;0.8688524590163934
65;0.9491803278688524
66;0.9852459016393442
76;0.9754098360655737
79;0.9721311475409836
86;0.9754098360655737
87;0.9885245901639345
88;0.9737704918032787
89;0.9836065573770492
92;0.9868852459016394
93;0.9852459016393442
95;0.862295081967213
100;0.9770491803278688
102;0.9918032786885246
104;0.8377049180327869
105;0.9622950819672131
112;0.9245901639344263
113;0.9950819672131147
135;0.9491803278688524
140;0.9737704918032787
141;0.8590163934426229
145;0.9163934426229509
146;0.9950819672131147
158;0.898360655737705
159;0.9770491803278688
160;0.9065573770491804
161;0.8311475409836065
165;0.7639344262295082
168;0.9114754098360656
170;0.9426229508196722
174;0.9836065573770492
177;0.9868852459016394
179;0.9967213114754099
180;0.940983606557377
181;0.9721311475409836
185;0.8163934426229509
186;0.921311475409836
189;0.9983606557377049
191;0.9901639344262295
195;0.9836065573770492
196;0.9262295081967213
201;0.9983606557377049
204;0.9508196721311475
205;0.9852459016393442
207;0.9655737704918033
208;0.8114754098360656
209;0.9950819672131147
210;0.9934426229508196
212;0.9950819672131147
1704;0.7688524590163934
217;0.9901639344262295
218;0.9770491803278688
219;0.9983606557377049
224;0.9344262295081968
225;0.9147540983606557
230;0.9606557377049181
234;0.9721311475409836
236;0.9262295081967213
237;0.9639344262295082
239;0.9721311475409836
240;0.9934426229508196
243;0.9983606557377049
248;0.9721311475409836
250;0.9901639344262295
251;0.9950819672131147
252;0.9295081967213115
254;0.9983606557377049
256;0.9426229508196722
257;0.9770491803278688
258;0.9836065573770492
262;0.9655737704918033
267;0.9721311475409836
270;0.9918032786885246
271;0.9934426229508196
273;0.9540983606557377
274;0.9885245901639345
276;0.9639344262295082
277;0.9377049180327869
279;0.9967213114754099
281;0.9770491803278688
282;0.9344262295081968
288;0.8491803278688524
289;0.9868852459016394
291;0.9950819672131147
292;0.8344262295081968
293;0.7819672131147541
302;0.9918032786885246
303;0.9475409836065574
304;0.9950819672131147
310;0.9983606557377049
312;0.9852459016393442
313;0.9950819672131147
314;0.9737704918032787
315;0.9377049180327869
317;0.8672131147540983
327;0.9442622950819672
330;0.9901639344262295
332;0.980327868852459
336;0.9983606557377049
337;0.8737704918032787
339;0.839344262295082
340;0.9918032786885246
343;0.9918032786885246
347;0.9901639344262295
350;0.9065573770491804
352;0.9967213114754099
353;0.8950819672131147
354;0.9901639344262295
355;0.9311475409836065
358;0.9852459016393442
359;0.9983606557377049
360;0.9868852459016394
361;0.9721311475409836
366;0.980327868852459
370;0.9049180327868852
371;0.9655737704918033
374;0.9590163934426229
377;0.7196721311475409
378;0.9885245901639345
381;0.9819672131147541
382;0.9737704918032787
383;0.9655737704918033
405;0.980327868852459
412;0.9754098360655737
415;0.9737704918032787
416;0.9868852459016394
419;0.9672131147540983
426;0.9885245901639345
432;0.9098360655737705
434;0.8344262295081968
435;0.8967213114754098
437;0.9852459016393442
440;0.8754098360655738
445;0.980327868852459
454;0.8344262295081968
455;0.9393442622950819
458;0.9918032786885246
460;0.9950819672131147
466;0.9016393442622951
468;0.9639344262295082
469;0.9918032786885246
472;0.9901639344262295
477;0.9721311475409836
485;0.9131147540983606
489;0.9819672131147541
490;0.980327868852459
491;0.9721311475409836
493;0.980327868852459
494;0.9327868852459016
497;0.9295081967213115
502;0.9754098360655737
505;0.9885245901639345
508;0.8918032786885246
510;0.9983606557377049
516;0.9704918032786886
520;0.8868852459016393
524;0.9442622950819672
532;0.9737704918032787
536;0.9950819672131147
537;0.980327868852459
540;0.9704918032786886
542;0.9770491803278688
546;0.9655737704918033
548;0.9901639344262295
569;0.9901639344262295
575;0.9737704918032787
587;0.8114754098360656
606;0.9934426229508196
609;0.9770491803278688
616;0.9262295081967213
628;0.9426229508196722
631;0.9819672131147541
637;0.9459016393442623
640;0.9819672131147541
662;0.9885245901639345
667;0.9868852459016394
694;0.9819672131147541
697;0.9918032786885246
700;0.9885245901639345
704;0.9885245901639345
709;0.9819672131147541
710;0.9868852459016394
711;0.9836065573770492
719;0.9426229508196722
747;0.9950819672131147
762;0.9327868852459016
765;0.9688524590163934
775;0.9983606557377049
783;0.9229508196721311
795;0.9967213114754099
799;0.9622950819672131
801;0.9819672131147541
802;0.9245901639344263
818;0.9836065573770492
830;0.9655737704918033
835;0.9950819672131147
837;0.9459016393442623
838;0.9508196721311475
839;0.9754098360655737
842;0.980327868852459
848;0.9885245901639345
852;0.9295081967213115
867;0.9967213114754099
880;0.9557377049180328
881;0.9918032786885246
888;0.9950819672131147
891;0.9918032786885246
979;0.9983606557377049
981;0.9967213114754099
986;0.978688524590164
991;0.9819672131147541
996;0.978688524590164
999;0.980327868852459
1004;0.9901639344262295
1006;0.9918032786885246
1061;0.9524590163934427
1064;0.978688524590164
1082;0.9901639344262295
750;0.840983606557377
924;0.8213114754098361
1101;0.8639344262295082
1246;0.8590163934426229
1584;0.8655737704918033
1610;0.8524590163934427
1682;0.7950819672131147
1784;0.8426229508196721
1917;0.8491803278688524
2671;0.9081967213114754
2688;0.9754098360655737
2701;0.9131147540983606
2717;0.9229508196721311
3114;0.840983606557377
3354;0.9655737704918033
3623;0.8737704918032787
3869;0.9573770491803278
3916;0.9327868852459016
3977;0.8819672131147541
3994;0.8803278688524591
4018;0.9114754098360656
4223;0.9344262295081968
4306;0.7213114754098361
4310;0.9295081967213115
4370;0.9081967213114754
4643;0.919672131147541
4700;0.9557377049180328
4844;0.9901639344262295
4874;0.9459016393442623
4886;0.7836065573770492
4963;0.8049180327868852
4993;0.6754098360655738
4995;0.798360655737705
5218;0.860655737704918
5349;0.8
5378;0.8491803278688524
5445;0.8032786885245902
5459;0.9
5464;0.919672131147541
5502;0.8967213114754098
5618;0.8573770491803279
5816;0.8327868852459016
5952;0.6918032786885246
5989;0.8114754098360656
5991;0.919672131147541
6333;0.8754098360655738
6365;0.8426229508196721
6534;0.9459016393442623
6539;0.7557377049180328
6863;0.8918032786885246
6934;0.8704918032786886
7143;0.898360655737705
7153;0.6967213114754098
7155;0.9868852459016394
7445;0.9426229508196722
8207;0.9901639344262295
8360;0.8491803278688524
8368;0.8475409836065574
8373;0.980327868852459
8528;0.9360655737704918
8636;0.8704918032786886
8665;0.8770491803278688
8666;0.9852459016393442
8783;0.9573770491803278
8808;0.9885245901639345
8865;0.9704918032786886
8870;0.9918032786885246
8907;0.978688524590164
8908;0.9901639344262295
8949;0.9360655737704918
8957;0.9459016393442623
8958;0.9688524590163934
8961;0.7950819672131147
8965;0.9819672131147541
8970;0.9475409836065574
8972;0.9377049180327869
8984;0.9295081967213115
27741;0.9901639344262295
30812;0.9426229508196722
30816;0.980327868852459
31878;0.9688524590163934
32029;0.9836065573770492
32031;0.9688524590163934
32296;0.9868852459016394
32587;0.862295081967213
33162;0.9721311475409836
33493;0.8721311475409836
33794;0.8098360655737705
33836;0.978688524590164
34048;0.9180327868852459
34319;0.9491803278688524
37741;0.9622950819672131
38388;0.9967213114754099
42002;0.9852459016393442
45499;0.9147540983606557
45517;0.9327868852459016
45668;0.9836065573770492
45730;0.9852459016393442
46530;0.9590163934426229
48783;0.9819672131147541
48997;0.9868852459016394
49272;0.8672131147540983
49278;0.9672131147540983
49286;0.9606557377049181
49824;0.9918032786885246
586;0.8098360655737705
187;0.9934426229508196
627;0.9901639344262295
922;0.9557377049180328
1037;0.9606557377049181
1095;0.9754098360655737
1674;0.9344262295081968
1987;0.9967213114754099
2011;0.8573770491803279
2023;0.9262295081967213
2300;0.9459016393442623
2877;0.9885245901639345
2901;0.9770491803278688
3173;0.9704918032786886
3328;0.9688524590163934
3735;0.9721311475409836
4131;0.9950819672131147
4558;0.9770491803278688
5447;0.9967213114754099
5451;0.9918032786885246
5481;0.8934426229508197
5507;0.9606557377049181
5841;0.9950819672131147
5843;0.9934426229508196
5872;0.9557377049180328
5890;0.9967213114754099
5891;0.9934426229508196
5893;0.9967213114754099
5902;0.9245901639344263
5956;0.9098360655737705
5962;0.9983606557377049
5965;0.9950819672131147
5988;0.9934426229508196
6001;0.9885245901639345
6044;0.9983606557377049
1028;0.8836065573770492
1088;0.9311475409836065
1247;0.8704918032786886
1307;0.860655737704918
3882;0.9442622950819672
4447;0.8950819672131147
5066;0.9770491803278688
5377;0.9278688524590164
5620;0.9540983606557377
5943;0.9688524590163934
5957;0.9688524590163934
6155;0.9524590163934427
6266;0.9868852459016394
6377;0.7688524590163934
6535;0.9819672131147541
6942;0.9032786885245901
7149;0.9721311475409836
7151;0.980327868852459
7154;0.9836065573770492
7169;0.9868852459016394
7293;0.9229508196721311
7375;0.9885245901639345
7451;0.9360655737704918
7458;0.921311475409836
8529;0.9229508196721311
8533;0.9377049180327869
8869;0.9901639344262295
8969;0.9672131147540983
30749;0.921311475409836
31433;0.9819672131147541
31685;0.9262295081967213
33145;0.9901639344262295
33679;0.9032786885245901
40629;0.9557377049180328
40819;0.9360655737704918
41285;0.9721311475409836
47099;0.9245901639344263
51662;0.8688524590163934
51705;0.9967213114754099
51834;0.9901639344262295
54286;0.8672131147540983
56367;0.8934426229508197
56949;0.9672131147540983
58047;0.9770491803278688
59333;0.9934426229508196
59421;0.9868852459016394
60397;0.9770491803278688
60950;0.9737704918032787
61250;0.9836065573770492
63113;0.9426229508196722
63992;0.9639344262295082
64969;0.9442622950819672
66203;0.9819672131147541
68954;0.8278688524590164
69406;0.9737704918032787
69844;0.9049180327868852
70183;0.980327868852459
70293;0.980327868852459
71579;0.9901639344262295
72011;0.9475409836065574
72330;0.9983606557377049
72407;0.9852459016393442
72720;0.9950819672131147
72737;0.980327868852459
72998;0.840983606557377
73017;0.9049180327868852
74450;0.9950819672131147
77841;0.9983606557377049
78772;0.9836065573770492
79091;0.9377049180327869
80549;0.9557377049180328
81784;0.9901639344262295
81845;0.9049180327868852
81847;0.9606557377049181
82167;0.9885245901639345
82499;0.9950819672131147
84374;0.9770491803278688
86548;0.9934426229508196
87222;0.9721311475409836
88163;0.9491803278688524
88810;0.9655737704918033
91104;0.9885245901639345
92259;0.9393442622950819
94070;0.9934426229508196
95167;0.9508196721311475
95449;0.9918032786885246
95510;0.9508196721311475
95543;0.9901639344262295
96079;0.9180327868852459
97024;0.9983606557377049
97938;0.9491803278688524
98203;0.9934426229508196
103335;0.9688524590163934
103339;0.9901639344262295
104374;0.9754098360655737
105211;0.9967213114754099
106489;0.9590163934426229
106696;0.9524590163934427
107141;0.9868852459016394
109374;0.9147540983606557
109853;0.9967213114754099
112006;0.9950819672131147
113275;0.9983606557377049
113394;0.9983606557377049
119145;0.940983606557377
129428;0.9967213114754099
136020;0.9721311475409836
137595;0.9983606557377049
140110;0.978688524590164
44;0.9245901639344263
376;0.9344262295081968
511;0.9967213114754099
529;0.9344262295081968
1100;0.9688524590163934
1358;0.9229508196721311
1370;0.8885245901639345
1385;0.9606557377049181
1438;0.9606557377049181
1518;0.978688524590164
1586;0.9639344262295082
1604;0.9950819672131147
1608;0.9049180327868852
1616;0.9672131147540983
1687;0.9704918032786886
1693;0.9688524590163934
1721;0.7704918032786885
1840;0.9885245901639345
1882;0.9459016393442623
1918;0.9459016393442623
2002;0.9245901639344263
2027;0.9852459016393442
1357;0.9606557377049181
1405;0.9491803278688524
1876;0.9295081967213115
2072;0.9721311475409836
2100;0.9163934426229509
2421;0.9524590163934427
2485;0.9524590163934427
2572;0.9114754098360656
2581;0.940983606557377
2694;0.921311475409836
3668;0.9754098360655737
305;0.9852459016393442
1173;0.9819672131147541
1590;0.9590163934426229
1619;0.9770491803278688
1639;0.9147540983606557
2541;0.9344262295081968
3300;0.9360655737704918
3409;0.9426229508196722
3513;0.9885245901639345
3624;0.9295081967213115
3717;0.9
3753;0.8885245901639345
3798;0.9590163934426229
3827;0.9622950819672131
3863;0.9262295081967213
3893;0.9688524590163934
3952;0.9885245901639345
4011;0.8475409836065574
4148;0.9360655737704918
193;0.9426229508196722
448;0.9868852459016394
784;0.9114754098360656
172;0.9131147540983606
858;0.6852459016393442
1200;0.7934426229508197
1347;0.9557377049180328
1527;0.8098360655737705
1653;0.8590163934426229
1909;0.9311475409836065
2001;0.9229508196721311
2081;0.8901639344262295
2085;0.9278688524590164
2278;0.9295081967213115
3156;0.9754098360655737
3499;0.9278688524590164
3510;0.940983606557377
3535;0.9032786885245901
3555;0.9459016393442623
4022;0.8360655737704918
4720;0.9098360655737705
5971;0.9393442622950819
6502;0.9049180327868852
7254;0.9245901639344263
7438;0.819672131147541
8644;0.9
48304;0.9688524590163934
48774;0.8950819672131147
48780;0.8524590163934427
50872;0.8819672131147541
56174;0.898360655737705
59315;0.8459016393442623
60069;0.8295081967213115
63859;0.9704918032786886
64614;0.9245901639344263
68237;0.9475409836065574
69757;0.9311475409836065
70286;0.8934426229508197
71057;0.9770491803278688
71264;0.9721311475409836
84152;0.9508196721311475
84954;0.9655737704918033
85414;0.9442622950819672
89745;0.8868852459016393
91500;0.9114754098360656
94864;0.9557377049180328
96610;0.9475409836065574
101864;0.9672131147540983
103249;0.9688524590163934
104841;0.9475409836065574
105504;0.9655737704918033
110102;0.9491803278688524
111759;0.9278688524590164
112556;0.9393442622950819
112852;0.9032786885245901
115149;0.9524590163934427
120466;0.9836065573770492
122886;0.9327868852459016
122904;0.9114754098360656
122922;0.9639344262295082
122924;0.9770491803278688
134130;0.921311475409836
134853;0.9295081967213115
143385;0.9868852459016394
152077;0.9770491803278688
152081;0.9475409836065574
158872;0.9885245901639345
160980;0.9901639344262295
166528;0.9557377049180328
166635;0.9901639344262295
111;0.8295081967213115
541;0.7967213114754098
678;0.9852459016393442
745;0.921311475409836
913;0.9278688524590164
1147;0.9836065573770492
1148;0.9081967213114754
1186;0.9622950819672131
1193;0.7819672131147541
1201;0.8819672131147541
1207;0.9049180327868852
1223;0.9540983606557377
1230;0.9049180327868852
1252;0.9032786885245901
1260;0.9754098360655737
1261;0.9442622950819672
1267;0.9508196721311475
1276;0.9065573770491804
1281;0.9754098360655737
1299;0.9540983606557377
1680;0.9590163934426229
2490;0.9262295081967213
2707;0.9639344262295082
2723;0.9360655737704918
3000;0.921311475409836
3022;0.9852459016393442
3108;0.940983606557377
3174;0.9360655737704918
3429;0.980327868852459
3683;0.9688524590163934
3741;0.9819672131147541
4878;0.8213114754098361
4973;0.8032786885245902
5782;0.9688524590163934
6350;0.9606557377049181
7099;0.9622950819672131
7361;0.7852459016393443
27611;0.9688524590163934
27773;0.9360655737704918
48394;0.8672131147540983
78499;0.9098360655737705
1036;0.7622950819672132
1209;0.9704918032786886
1221;0.7885245901639344
1228;0.9344262295081968
1234;0.8950819672131147
1375;0.9311475409836065
2194;0.8934426229508197
3039;0.9360655737704918
3263;0.9639344262295082
3435;0.9721311475409836
3681;0.9459016393442623
4571;0.9262295081967213
6016;0.8770491803278688
6870;0.9147540983606557
7482;0.978688524590164
31658;0.9344262295081968
64839;0.9442622950819672
68358;0.9032786885245901
80463;0.9065573770491804
81932;0.9622950819672131
82459;0.9540983606557377
431;0.9311475409836065
442;0.8672131147540983
555;0.8934426229508197
653;0.8934426229508197
778;0.8327868852459016
1020;0.9393442622950819
1059;0.940983606557377
1212;0.9606557377049181
1227;0.9737704918032787
1245;0.9672131147540983
1356;0.8508196721311475
1374;0.898360655737705
1544;0.8901639344262295
1729;0.921311475409836
1924;0.9868852459016394
1961;0.8426229508196721
2184;0.9901639344262295
2409;0.9573770491803278
2410;0.9606557377049181
2411;0.9524590163934427
2412;0.9721311475409836
2420;0.9377049180327869
2422;0.9770491803278688
2706;0.8311475409836065
2918;0.8213114754098361
2951;0.9360655737704918
2953;0.9491803278688524
3081;0.898360655737705
3257;0.9475409836065574
3275;0.9295081967213115
3462;0.9590163934426229
3751;0.8721311475409836
3785;0.9180327868852459
3896;0.9868852459016394
4007;0.9672131147540983
4262;0.8901639344262295
4327;0.9737704918032787
4383;0.9918032786885246
4728;0.9704918032786886
4816;0.9114754098360656
5008;0.9852459016393442
5120;0.9950819672131147
5266;0.9393442622950819
5418;0.8163934426229509
5574;0.9573770491803278
5608;0.9819672131147541
5669;0.9049180327868852
5679;0.9229508196721311
5903;0.9278688524590164
5944;0.9688524590163934
5995;0.9245901639344263
6287;0.9442622950819672
6300;0.9950819672131147
6373;0.8836065573770492
6378;0.9032786885245901
6440;0.9770491803278688
329;0.8229508196721311
6709;0.9770491803278688
