user;valor
214;0.997737556561086
215;0.9899218428630193
216;0.9831345125462773
217;0.9369600987248046
218;0.9973262032085561
219;0.9457013574660633
220;0.9787124640065816
221;0.9659605100781571
222;0.9742904154668861
223;0.9922871246400659
224;0.9944467297408474
225;0.9922871246400659
226;0.9478609625668449
227;0.9903331962155492
228;0.9974290415466887
229;0.9933155080213903
230;0.9857054709995886
231;0.9975318798848211
232;0.9113533525298231
233;0.9845742492801316
234;0.979226655697244
235;0.9933155080213903
236;0.9969148498560263
237;0.9948580830933772
238;0.995475113122172
239;0.9713081036610448
240;0.9868366927190456
241;0.9921842863019333
242;0.996400658165364
243;0.9962978198272316
244;0.9904360345536816
245;0.9978403948992184
246;0.9790209790209791
247;0.9845742492801316
248;0.9947552447552448
249;0.8924310983134512
250;0.9972233648704237
251;0.9976347182229535
252;0.9960921431509667
253;0.9951665981077745
254;0.9869395310571781
255;0.995475113122172
256;0.9821061291649527
257;0.9979432332373509
258;0.9974290415466887
259;0.9970176881941588
260;0.9843685726038667
261;0.9945495680789799
262;0.99413821472645
263;0.9784039489921843
264;0.9942410530645824
265;0.9832373508844097
266;0.981489099136158
267;0.99413821472645
268;0.9867338543809132
269;0.9970176881941588
270;0.9958864664747018
271;0.9955779514603044
272;0.9968120115178939
273;0.994343891402715
274;0.8615795968737145
275;0.9585561497326203
276;0.9957836281365693
277;0.9971205265322912
278;0.9979432332373509
279;0.9819004524886877
280;0.9798436857260386
281;0.9978403948992184
282;0.9756273138626079
283;0.996400658165364
284;0.9909502262443439
285;0.9962978198272316
286;0.9890991361579596
287;0.9843685726038667
288;0.8915055532702592
289;0.9975318798848211
290;0.9725421637186343
291;0.9968120115178939
292;0.9541341011929247
293;0.9978403948992184
294;0.9550596462361168
295;0.9957836281365693
296;0.9972233648704237
297;0.9925956396544632
298;0.903434800493624
299;0.9976347182229535
300;0.9967091731797614
301;0.9882764294529001
302;0.9967091731797614
303;0.9945495680789799
304;0.9777869189633895
305;0.9303784450843274
306;0.988482106129165
307;0.8997326203208557
308;0.9881735911147675
309;0.9894076511723571
310;0.9934183463595229
311;0.9971205265322912
312;0.9770670505964624
313;0.965034965034965
314;0.9868366927190456
315;0.996606334841629
316;0.9945495680789799
317;0.9805635540929658
318;0.9096051007815713
319;0.996400658165364
320;0.9979432332373509
321;0.9942410530645824
322;0.9889962978198272
323;0.9899218428630193
324;0.9978403948992184
325;0.9722336487042369
326;0.9843685726038667
327;0.9950637597696421
328;0.9737762237762237
329;0.9976347182229535
330;0.9745989304812834
331;0.9827231591937474
332;0.9725421637186343
333;0.9974290415466887
334;0.9841628959276019
335;0.9971205265322912
336;0.9942410530645824
337;0.9920814479638009
338;0.9959893048128342
339;0.9618469765528589
340;0.9971205265322912
341;0.9946524064171123
342;0.9932126696832579
343;0.9939325380501851
344;0.9929041546688605
345;0.9936240230357878
346;0.9831345125462773
347;0.9953722747840394
348;0.994343891402715
349;0.9961949814890991
350;0.9958864664747018
351;0.9854997943233237
352;0.969765528589058
353;0.990744549568079
354;0.976758535582065
355;0.9973262032085561
356;0.9702797202797203
357;0.9606129164952695
358;0.9957836281365693
359;0.9923899629781983
360;0.9974290415466887
361;0.9900246812011518
362;0.9887906211435623
363;0.9969148498560263
364;0.9978403948992184
365;0.9715137803373097
366;0.9968120115178939
367;0.9809749074454956
368;0.9517688194158782
369;0.9867338543809132
370;0.9904360345536816
371;0.9957836281365693
372;0.9757301522007404
373;0.9897161661867544
374;0.996606334841629
375;0.996606334841629
376;0.9863225010283834
377;0.9865281777046483
378;0.9950637597696421
379;0.9962978198272316
380;0.8747429041546688
381;0.951254627725216
382;0.9700740436034554
383;0.9965034965034965
384;0.9928013163307281
385;0.9793294940353764
386;0.993006993006993
387;0.8943850267379679
388;0.9970176881941588
389;0.9965034965034965
390;0.9916700946112711
391;0.960304401480872
392;0.9974290415466887
393;0.987350884409708
394;0.9976347182229535
395;0.9937268613739202
396;0.9971205265322912
397;0.9976347182229535
398;0.995269436445907
399;0.9962978198272316
400;0.9955779514603044
401;0.9925956396544632
402;0.9950637597696421
403;0.9965034965034965
404;0.9938296997120527
405;0.9876593994241053
406;0.9979432332373509
407;0.997737556561086
408;0.9854997943233237
409;0.9870423693953105
410;0.9828259975318799
411;0.9869395310571781
412;0.9895104895104895
413;0.9942410530645824
414;0.7225421637186343
415;0.9903331962155492
416;0.9947552447552448
417;0.9931098313451254
418;0.9904360345536816
419;0.9840600575894694
420;0.9854997943233237
421;0.9961949814890991
422;0.9904360345536816
423;0.9976347182229535
424;0.9858083093377211
425;0.9685314685314685
426;0.9909502262443439
427;0.9913615795968738
428;0.9691484985602633
429;0.9940353763883175
430;0.9940353763883175
431;0.9979432332373509
432;0.9732620320855615
433;0.997737556561086
434;0.9760386672151378
435;0.9956807897984369
436;0.9890991361579596
437;0.9874537227478404
438;0.9346976552858905
439;0.9978403948992184
440;0.996606334841629
441;0.9953722747840394
442;0.9979432332373509
443;0.9961949814890991
444;0.9956807897984369
445;0.9920814479638009
446;0.9913615795968738
447;0.9919786096256684
448;0.8083093377211024
449;0.9960921431509667
450;0.9947552447552448
451;0.9965034965034965
452;0.979226655697244
453;0.9680172768408063
454;0.9953722747840394
455;0.99413821472645
456;0.9955779514603044
457;0.9948580830933772
458;0.9939325380501851
459;0.9973262032085561
460;0.9915672562731386
461;0.9972233648704237
462;0.9532085561497327
463;0.996606334841629
464;0.9858083093377211
465;0.9881735911147675
466;0.9883792677910325
467;0.997737556561086
468;0.996606334841629
469;0.952180172768408
470;0.9917729329494035
471;0.9971205265322912
472;0.9970176881941588
473;0.9961949814890991
474;0.7832167832167832
475;0.9840600575894694
476;0.9929041546688605
477;0.9382969971205265
478;0.997737556561086
479;0.9813862607980255
480;0.9140271493212669
481;0.9968120115178939
482;0.9868366927190456
483;0.9251336898395722
484;0.9717194570135747
485;0.9976347182229535
486;0.9942410530645824
487;0.9942410530645824
488;0.9885849444672974
489;0.9333607568901686
490;0.9883792677910325
491;0.9934183463595229
492;0.9875565610859729
493;0.9937268613739202
494;0.997737556561086
495;0.9727478403948993
496;0.9970176881941588
497;0.9947552447552448
498;0.996400658165364
499;0.9972233648704237
500;0.9911559029206088
501;0.9953722747840394
502;0.996400658165364
503;0.9902303578774168
504;0.9910530645824763
505;0.9968120115178939
506;0.9956807897984369
507;0.9978403948992184
508;0.9975318798848211
509;0.9519744960921431
510;0.9888934594816948
511;0.9946524064171123
512;0.9948580830933772
513;0.9967091731797614
514;0.959173179761415
515;0.9973262032085561
516;0.9973262032085561
517;0.9588646647470177
518;0.9975318798848211
519;0.9973262032085561
520;0.9808720691073632
521;0.9958864664747018
522;0.9794323323735088
523;0.9922871246400659
524;0.9865281777046483
525;0.9485808309337721
526;0.9940353763883175
527;0.9828259975318799
528;0.9924928013163308
529;0.9974290415466887
530;0.9972233648704237
531;0.997737556561086
532;0.9948580830933772
533;0.9960921431509667
534;0.946524064171123
535;0.9969148498560263
536;0.9958864664747018
537;0.9951665981077745
538;0.9961949814890991
539;0.9960921431509667
540;0.9956807897984369
541;0.9910530645824763
542;0.9883792677910325
543;0.9921842863019333
544;0.997737556561086
545;0.9976347182229535
546;0.9934183463595229
547;0.9978403948992184
548;0.9973262032085561
549;0.9978403948992184
550;0.9971205265322912
551;0.987350884409708
552;0.9806663924310983
553;0.9914644179350062
554;0.9908473879062114
555;0.9405594405594405
556;0.9967091731797614
557;0.9972233648704237
558;0.9942410530645824
559;0.9856026326614562
560;0.9529000411353352
561;0.9480666392431099
562;0.9762443438914027
563;0.9780954339777869
564;0.9838543809132044
565;0.9970176881941588
566;0.9923899629781983
567;0.9604072398190046
568;0.9976347182229535
569;0.9979432332373509
570;0.980357877416701
571;0.988482106129165
572;0.9840600575894694
573;0.9692513368983957
574;0.9976347182229535
575;0.9962978198272316
576;0.9979432332373509
577;0.9834430275606746
578;0.9972233648704237
579;0.9924928013163308
580;0.9551624845742492
581;0.9958864664747018
582;0.9942410530645824
583;0.9942410530645824
584;0.9914644179350062
585;0.9937268613739202
586;0.9786096256684492
587;0.9830316742081447
588;0.9942410530645824
589;0.9958864664747018
590;0.9251336898395722
591;0.9944467297408474
592;0.9903331962155492
593;0.9894076511723571
594;0.9761415055532703
595;0.9979432332373509
596;0.9577334430275607
597;0.9544426162073221
598;0.9978403948992184
599;0.7451665981077746
600;0.9215343480049363
601;0.989613327848622
602;0.9861168243521184
603;0.9030234471410942
604;0.9897161661867544
605;0.9772727272727273
606;0.8853352529823117
607;0.9807692307692307
608;0.9145413410119292
609;0.9961949814890991
610;0.8661044837515426
