user;valor
438;0.2583027131369135
439;0.18371138969444678
440;0.1564666868706856
441;0.17153886350540087
442;0.5468777326393788
443;0.20500763068543248
444;0.2407115974994384
445;0.23684812159951518
446;0.28600142813842483
447;0.2054408456710252
448;0.3616337799366287
449;0.3289242088006524
450;0.18708286933869706
451;0.2494455778232357
452;0.13278670034208398
453;0.25077279900599164
454;0.18900309001389445
455;0.20510647468438117
456;0.22347690706358994
457;0.3415209863734139
458;0.21359124758041076
459;0.16518120488948837
460;0.15518504229295785
461;0.609236893371296
462;0.3250825599821471
463;0.17156922801015329
464;0.28936158729542516
465;0.17625096897429832
466;0.16475117736514733
467;0.4212955578806252
468;0.2847097995533956
469;0.2764156529832374
470;0.19215246511720444
471;0.19749071417857927
472;0.20677307326442138
473;0.3206172799843322
474;0.24444191540670038
475;0.11299679204540422
476;0.20034416926360799
477;0.24836030744374063
478;0.3814877809452808
479;0.35874884341053437
480;0.32053541247799106
481;0.36126834793369766
482;0.3440041883073125
483;0.26527379899797837
484;0.21947235751875827
485;0.35110418741050053
486;0.2442805694953991
487;0.30746411957079
488;0.2695270133995798
489;0.39719197704896
490;0.28078238617211465
491;0.1726441035837545
492;0.21095003630534306
493;0.2950879062719844
494;0.28209892375689355
495;0.28603643068155316
496;0.2957118919684897
497;0.30699046721832746
498;0.25322176931495927
499;0.2961141383954587
500;0.41202519559279827
501;0.3023933884257994
502;0.4915544903603914
503;0.326068978284354
504;0.15579246443135253
505;0.22188290375149838
506;0.35545747157646534
507;0.19788607086967303
508;0.4929931113164907
509;0.21077516315703446
510;0.40203842430449244
511;0.14175326454239434
512;0.24074993663844266
513;0.2158719648114122
514;0.28689158713000984
515;0.07009334020895165
516;0.2268442931469367
517;0.5647277074305023
518;0.33542197050876826
519;0.15992590877120652
520;0.21082483376947142
521;0.16403429254113694
522;0.27745691360005226
523;0.09575796644657131
524;0.3111696280930434
525;0.20598230868686498
526;0.14457749501378458
527;0.22733265322982002
528;0.36464192350798236
529;0.37194939731994014
530;0.21193432121261546
531;0.29415736994871083
532;0.18306153806144304
533;0.18272557504302916
534;0.17777009530245444
535;0.5599799873271334
536;0.39851556692876283
537;0.28753771849753734
538;0.13159441755945844
539;0.2726410502915356
540;0.20659846763533435
541;0.319146443516805
542;0.38225592766329575
543;0.2905358777334813
544;0.21850184336878137
545;0.2617117632347073
546;0.35106703785209886
547;0.23259892350400088
548;0.25609199012882483
549;0.38165580963060614
550;0.20786199569848907
551;0.24914466670263116
552;0.3559248872360576
553;0.14857786523753094
554;0.31757246846550274
555;0.31451456800610095
556;0.12499221593274112
557;0.26410685771868425
558;0.27396962216507004
559;0.26397896659823517
560;0.16026296131067416
561;0.2516644558138222
562;0.16527050270426547
563;0.2150209982811332
564;0.22562043968671677
565;0.23438901172749857
566;0.2889044391787538
567;0.5437991859596704
568;0.21035878501656136
569;0.18136906252750293
570;0.19365667494720415
571;0.46606567908098245
572;0.25234834344556356
573;0.2308382649856626
574;0.2346142733118756
575;0.38119633397192676
576;0.44893701544416725
577;0.24043263603090262
578;0.2819599277580857
579;0.2409074479285207
580;0.29576303304381607
581;0.10903698142205974
582;0.1664542696272773
583;0.24518128503835174
584;0.2688246602039886
585;0.13434589900796184
586;0.14216912508978416
587;0.23064555302373915
588;0.3280011020855545
589;0.2419111595227046
590;0.24857306114567354
591;0.3526967018481317
592;0.2786604085264533
593;0.33394527726381984
594;0.34619907092599217
595;0.19845446511106932
596;0.19680414191445095
597;0.26357483283546584
598;0.44213173234908165
599;0.30858627956988793
600;0.3584565815447521
601;0.10278418741552023
602;0.28830180189524685
603;0.32886365704699927
604;0.21410485766078727
605;0.25502019698393263
606;0.19798782710030302
607;0.2550535247209413
608;0.3443527520564243
609;0.1376721590822949
610;0.23245465721555877
